country,partyfacts_id,technical,name_short,name,name_english,name_other,year_first,year_last,share,share_year,new,wikipedia,description,comment,created,modified
ITA,8056,,CCD,Coalizione di centro-destra,Centre-right Coalition,,2008,,47.6,2008,,https://en.wikipedia.org/wiki/Centre-right_coalition#2008_general_election,,,2019-11-21 23:13:01.440402+00:00,2019-11-21 23:13:01.440440+00:00
ITA,7777,,CLC,Coalizione di centro-sinistra,Centre-left coalition,,1995,,38.8,2008,,https://en.wikipedia.org/wiki/Centre-left_coalition,,,2019-09-13 13:20:28.780464+00:00,2019-11-21 23:16:50.501833+00:00
ITA,763,,CDU,Cristiani Democratici Uniti,United Christian Democrats,,1996,2001,2.9,1996,,https://en.wikipedia.org/wiki/United_Christian_Democrats,,,2012-12-29 10:54:50.997000+00:00,2018-07-07 20:05:52.846091+00:00
ITA,878,,DS,Democratici di Sinistra,Democrats of the Left,,1998,2007,16.1,1992,,https://en.wikipedia.org/wiki/Democrats_of_the_Left,,,2012-12-29 10:55:13.474000+00:00,2019-11-21 22:33:25.231971+00:00
ITA,934,,DC,Democrazia Cristiana,Christian Democrats,,1946,1992,48.5,1948,,"https://en.wikipedia.org/wiki/Christian_Democracy_(Italy,_historical)",,,2012-12-29 10:55:25.049000+00:00,2018-07-07 20:05:31.450822+00:00
ITA,8667,,DCA,Democrazia Cristiana per le Autonomie,Christian Democracy for the Autonomies,,2005,2009,,,,https://en.wikipedia.org/wiki/Christian_Democracy_for_the_Autonomies,Min. Of Program Implementation 2008 - 2009,,2021-01-04 20:31:25.014277+00:00,2021-01-04 20:31:25.014309+00:00
ITA,279,,DL — M,Democrazia è Libertà — La Margherita,Democracy is Freedom — The Daisy,,2000,2007,14.5,2001,,https://en.wikipedia.org/wiki/Daisy-Democracy_is_Freedom,Founded: 12 October 2000 (alliance); 24 March 2002 (party),,2012-12-29 10:53:17.825000+00:00,2021-03-29 08:31:15.975714+00:00
ITA,1327,,DE,Democrazia Europea,European Democracy,,2001,2001,2.4,2001,,https://en.wikipedia.org/wiki/European_Democracy,,,2012-12-29 10:56:45.392000+00:00,2018-07-07 20:05:35.933187+00:00
ITA,1429,,DP,Democrazia Proletaria,Proletarian Democracy,,1978,1991,1.7,1987,,https://en.wikipedia.org/wiki/Democrazia_Proletaria,"Electoral alliance of Proletarian Unity Party (PdUP), Workers Vanguard (AO) and Workers Movement for Socialism (MLS) formed in 1975.",,2012-12-29 10:57:06.332000+00:00,2020-02-21 17:46:56.786525+00:00
ITA,6406,,Destra,Destra storica,Historical Right,,1849,1913,64.1,1861,,https://en.wikipedia.org/wiki/Historical_Right,,,2018-11-18 13:55:59.492964+00:00,2021-03-26 23:44:21.816409+00:00
ITA,7131,,F-Left,Estrema Sinistra Storica,Historical Far Left,,1867,1904,26.3,1900,,https://en.wikipedia.org/wiki/Historical_Far_Left,,,2019-06-15 10:58:23.170892+00:00,2021-03-09 13:32:10.765488+00:00
ITA,9110,,EV,Europa Verde,Green Europe,,2019,,2.3,2019,,https://en.wikipedia.org/wiki/Green_Europe,,,2023-07-27 11:51:44.781323+00:00,2023-07-27 11:51:44.781343+00:00
ITA,7125,,FIC,Fasci Italiani di Combattimento,Italian Fasci of Combat,,1919,1921,19.1,1921,,https://en.wikipedia.org/wiki/Fasci_Italiani_di_Combattimento,1921 in alliance National Bloc,,2019-06-15 10:20:52.595022+00:00,2021-03-09 13:32:10.792297+00:00
ITA,851,,FdV,Federazione dei Verdi,Federation of the Greens,,1987,,2.8,1992,,https://en.wikipedia.org/wiki/Federation_of_the_Greens,,,2012-12-29 10:55:08.273000+00:00,2018-10-07 18:31:32.227885+00:00
ITA,2279,,FiD,Fermare il Declino,Stop the Decline,,2013,2015,1.1,2013,,https://en.wikipedia.org/wiki/Stop_the_Decline,,,2014-05-16 21:23:49.012819+00:00,2018-07-14 12:21:15.768133+00:00
ITA,1101,,MSFT,Fiamma Tricolore,Fiamma Tricolore,,1999,,2.5,2008,,https://en.wikipedia.org/wiki/Fiamma_Tricolore,,,2012-12-29 10:55:59.307000+00:00,2018-07-07 20:05:36.941259+00:00
ITA,1626,,FI,Forza Italia,Go Italy,,1994,2009,38.2,2008,,https://en.wikipedia.org/wiki/Forza_Italia,,,2012-12-29 10:57:47.457000+00:00,2019-11-21 23:40:34.405440+00:00
ITA,8058,,FI,Forza Italia (2013),Forward Italy (2013),,2013,,14.0,2018,,https://en.wikipedia.org/wiki/Forza_Italia_(2013),,,2019-11-21 23:39:27.894846+00:00,2019-11-21 23:39:27.894894+00:00
ITA,2280,,FdI,Fratelli d'Italia,Brothers of Italy,,2013,,2.0,2012,,https://en.wikipedia.org/wiki/Brothers_of_Italy,,,2014-05-16 21:24:04.639622+00:00,2019-11-21 23:42:18.616425+00:00
ITA,1498,,FUQ,Fronte dell'Uomo Qualunque,Front of the Ordinary Man,,1946,1948,5.3,1946,,https://en.wikipedia.org/wiki/Front_of_the_Ordinary_Man,,,2012-12-29 10:57:20.931000+00:00,2018-07-07 20:05:37.666166+00:00
ITA,1179,,FLI,Futuro e libertà per l'Italia,Future and Freedom for Italy,,1945,2014,5.2,2010,,https://en.wikipedia.org/wiki/Future_and_Freedom,33 seats in 2010 after split from PdL,,2012-12-29 10:56:15.259000+00:00,2021-03-13 14:00:40.874007+00:00
ITA,643,,ID,I Democratici,Democracy,,1999,2001,7.7,1999,,https://en.wikipedia.org/wiki/The_Democrats_(Italy),7.7% in 1999 EP election,,2012-12-29 10:54:27.475000+00:00,2018-10-07 17:47:53.381941+00:00
ITA,3743,,G,Il Girasole,Sunflower,,2001,2001,2.2,2001,,https://de.wikipedia.org/wiki/Il_Girasole,,,2015-09-08 12:18:41.818293+00:00,2015-11-07 18:32:36.991811+00:00
ITA,1782,,Giras,Il Girasole,Greens and Social Democrats,,2001,2001,2.2,2001,,https://en.wikipedia.org/wiki/The_Sunflower,,,2012-12-29 10:58:20.879000+00:00,2018-10-07 18:22:07.512523+00:00
ITA,365,,IPdL,Il Popolo della Libertà,The People of Freedom,,2009,2013,37.2,2008,,https://en.wikipedia.org/wiki/The_People_of_Freedom,,,2012-12-29 10:53:33.872000+00:00,2019-11-21 23:40:57.303150+00:00
ITA,7671,,IEI,Insieme,Together,,2017,2018,0.6,2018,,https://en.wikipedia.org/wiki/Together_(Italy),,,2019-09-12 08:43:22.390205+00:00,2020-03-21 23:03:56.585748+00:00
ITA,9081,,Italexit,Italexit for Italy,Italexit per l'Italia,,2020,,1.9,2022,,https://en.wikipedia.org/wiki/Italexit_(political_party),,,2023-01-27 14:14:37.523202+00:00,2023-01-27 14:14:37.523230+00:00
ITA,8057,,IBC,Italia. Bene Comune,Italy. Common Good,,2012,2013,29.5,2013,,https://en.wikipedia.org/wiki/Italy._Common_Good,,,2019-11-21 23:22:27.009835+00:00,2019-11-21 23:22:27.009871+00:00
ITA,8641,,IV,Italia Viva,Italy Alive,,2019,,4.0,2019,,https://en.wikipedia.org/wiki/Italia_Viva,Party formed on 18 September 2019 as split from Democratic Party (PD) with 25 seats in parliament.,,2020-12-08 18:09:01.283801+00:00,2020-12-08 18:09:01.283844+00:00
ITA,8188,,LD,La Destra,The Right,,2007,2017,2.4,2008,,https://en.wikipedia.org/wiki/The_Right_(Italy),,,2020-03-07 12:24:49.566009+00:00,2020-03-07 12:24:49.566034+00:00
ITA,6685,,TSIPRAS,L'Altra Europa con Tsipras,The Other Europe with Tsipras,,2014,,4.0,2014,,https://en.wikipedia.org/wiki/The_Other_Europe,won 3 of 73 seats in the 2014 European Parliament election,,2019-02-16 21:01:34.174422+00:00,2019-02-16 21:01:34.174482+00:00
ITA,131,,LR,La Rete / Movimento per la Democrazia,The Network / Movement for Democracy,,1991,1994,1.9,1992,,https://en.wikipedia.org/wiki/Movement_for_Democracy_%E2%80%93_The_Net,,,2012-12-29 10:52:50.403000+00:00,2018-07-07 20:05:50.850143+00:00
ITA,8647,,LAM,Lega d'Azione Meridionale,Southern Action League,,1992,,0.2,1994,True,https://en.wikipedia.org/wiki/Southern_Action_League,1 MP in 1994 and in 1996,,2020-12-16 11:08:14.507123+00:00,2021-03-12 18:34:59.431066+00:00
ITA,1221,,LN,Lega Nord,North League,,1989,,10.1,1996,,https://en.wikipedia.org/wiki/Lega_Nord,,In English language media often referred to as Northern League.,2012-12-29 10:56:23.662000+00:00,2018-07-07 20:05:45.747091+00:00
ITA,2417,,Liberali),Liberali,Ministerial and Opposition Liberals,,1895,1921,33.4,1919,,,"Variously named liberal parliamentary groups (Mackie/Rose 1991, 262)",,2014-06-14 18:56:52.703627+00:00,2015-11-07 21:00:23.986827+00:00
ITA,8246,,LeU,Liberi e Uguali,Free and Equal,,2017,,3.4,2018,,https://en.wikipedia.org/wiki/Free_and_Equal_(Italy),,,2020-03-21 23:05:33.621482+00:00,2020-03-21 23:05:33.621542+00:00
ITA,744,,LL,Liga Lombarda,Lombard League,,1984,,0.5,1987,,https://en.wikipedia.org/wiki/Lega_Lombarda,,,2012-12-29 10:54:47.233000+00:00,2018-09-20 12:26:54.560807+00:00
ITA,718,,LV,Liga Veneta,Venetian League,,1979,1992,0.8,1987,,https://en.wikipedia.org/wiki/Liga_Veneta,,,2012-12-29 10:54:42.162000+00:00,2018-07-07 20:05:53.259310+00:00
ITA,2134,,LB,Lista Bonino,Bonino List,,1996,2001,2.2,2001,,https://en.wikipedia.org/wiki/Bonino_List,,,2014-05-09 13:02:22.741612+00:00,2018-07-12 13:54:33.429701+00:00
ITA,768,,IdV,Lista di Pietro — Italia del Valori,List Di Pietro — Italy of Values,,2001,,4.5,2008,,https://en.wikipedia.org/wiki/Italia_dei_Valori,,,2012-12-29 10:54:51.936000+00:00,2021-03-11 12:47:27.979581+00:00
ITA,3742,,LP,Lista PanneIIa,Pannella List,,1992,2001,3.5,1994,,https://en.wikipedia.org/wiki/Pannella_List,,,2015-09-08 12:13:59.165176+00:00,2015-11-07 18:32:36.846917+00:00
ITA,8648,,TL,Lista per Trieste,Trieste List,,1979,2010,0.2,1979,True,https://en.wikipedia.org/wiki/List_for_Trieste,,,2020-12-16 11:16:25.350497+00:00,2020-12-16 11:16:25.350526+00:00
ITA,1737,,Ulivo,L'Ulivo,The Olive Tree,,1995,2007,43.1,2001,,https://en.wikipedia.org/wiki/Ulivo,,,2012-12-29 10:58:11.476000+00:00,2019-11-21 22:23:05.402325+00:00
ITA,1372,,LU,L'Unione,The Union,,2004,2008,49.8,2006,,https://en.wikipedia.org/wiki/The_Union_(political_coalition),electoral alliance of political parties in Italy,,2012-12-29 10:56:54.373000+00:00,2021-01-26 17:58:09.521802+00:00
ITA,598,,PdUP,Manifesto / Partito di Unità Proletaria per il Comunismo,Manifesto / Party of Proletarian Unity for Communism,,1976,1979,1.4,1979,,https://en.wikipedia.org/wiki/Proletarian_Unity_Party_%28Italy%29,,,2012-12-29 10:54:18.515000+00:00,2018-07-07 20:05:43.856167+00:00
ITA,2046,,M5S,Movimento 5 Stelle,Five Star Movement,,2009,,25.6,2013,,https://en.wikipedia.org/wiki/Five_Star_Movement,,,2014-02-23 22:00:09.462803+00:00,2018-07-07 20:05:37.080288+00:00
ITA,1045,,MpA,Movimento per l'Autonomia,Movement for Autonomy,,2005,,1.1,2008,,https://en.wikipedia.org/wiki/Movement_for_Autonomy,,,2012-12-29 10:55:47.865000+00:00,2021-03-26 16:01:14.240578+00:00
ITA,1165,,MRE,Movimento Repubblicani Europei,European Republicans Movement,,2001,2006,1.6,2006,,https://en.wikipedia.org/wiki/European_Republican_Movement,,,2012-12-29 10:56:12.365000+00:00,2018-07-07 20:05:36.059939+00:00
ITA,1696,,MSI,Movimento Sociale Italiano / Movimento sociale italiano-Destra nazionale,Italian Social Movement / Italian Social Movement-National Right,,1948,1992,8.7,1972,,https://en.wikipedia.org/wiki/Italian_Social_Movement,,renamed into Movimento sociale italiano-Destra nazionale,2012-12-29 10:58:02.014000+00:00,2018-07-07 20:05:41.596235+00:00
ITA,2052,,NCD,Nuovo Centrodestra,New Centre-Right,,2013,2017,4.4,2014,,https://en.wikipedia.org/wiki/New_Centre-right,,,2014-02-23 22:37:25.894525+00:00,2018-10-07 18:41:23.686209+00:00
ITA,888,,NPSI,Nuovo Partito Socialisti Italiani,New PSI,,2001,2006,1.0,2001,,https://en.wikipedia.org/wiki/Socialist_Party_New_PSI,,,2012-12-29 10:55:15.497000+00:00,2018-07-07 20:05:45.599528+00:00
ITA,34,,PCI,Partito Comunista Italiano,Italian Communist Party,,1921,1991,34.4,1976,,https://en.wikipedia.org/wiki/Partito_Comunista_Italiano,,,2012-12-29 10:52:32.916000+00:00,2018-07-07 20:05:39.086214+00:00
ITA,817,,PAz,Partito d'Azione,Action Party,,1942,1946,1.4,1946,,https://en.wikipedia.org/wiki/Action_Party_(Italy),,,2012-12-29 10:55:01.474000+00:00,2018-07-07 20:05:28.816922+00:00
ITA,2423,,PC,Partito dei Combattenti,Servicemen Party,,1919,1921,5.4,1919,,,,,2014-06-14 19:07:50.325287+00:00,2015-11-07 21:00:23.848939+00:00
ITA,1635,,PdCI,Partito dei Comunisti Italiani,Party of Italian Communists,,2001,2014,2.2,2006,,https://en.wikipedia.org/wiki/Party_of_Italian_Communists,,,2012-12-29 10:57:49.405000+00:00,2019-11-21 23:00:13.485495+00:00
ITA,1404,,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,,1992,,8.6,1996,,https://en.wikipedia.org/wiki/Communist_Refoundation_Party,,,2012-12-29 10:57:01.167000+00:00,2018-07-07 20:05:32.135912+00:00
ITA,802,,PD,Partito Democratico,Democratic Party,,2007,,34.0,2008,,https://en.wikipedia.org/wiki/Democratic_Party_(Italy),,,2012-12-29 10:54:58.533000+00:00,2018-07-07 20:05:34.501399+00:00
ITA,4789,,PDC,Partito Democratico Costituzionale,Constitutional Democratic Party,,1913,1919,5.5,1913,False,https://en.wikipedia.org/wiki/Constitutional_Democratic_Party_%28Italy%29,,,2016-02-02 08:15:49.776053+00:00,2016-02-02 08:15:49.776110+00:00
ITA,8054,,PDS,Partito Democratico della Sinistra,Democratic Party of the Left,,1991,1998,16.1,1992,,https://en.wikipedia.org/wiki/Democratic_Party_of_the_Left,,,2019-11-21 22:32:16.115670+00:00,2019-11-21 22:32:16.115727+00:00
ITA,6303,,PDL,Partito Democratico del Lavoro,Labour Democratic Party,,1944,1946,0.2,1946,,https://en.wikipedia.org/wiki/Labour_Democratic_Party,government member from 1944 to 1946,,2018-11-02 21:22:12.924523+00:00,2018-11-02 21:22:12.924582+00:00
ITA,1371,,PDIUM,Partito Democratico Italiano di Unità Monarchica,Italian Democratic Party of Monarchist Unity,,1959,1968,1.8,1963,,https://en.wikipedia.org/wiki/Italian_Democratic_Party_of_Monarchist_Unity,,,2012-12-29 10:56:54.186000+00:00,2018-07-07 20:05:39.314302+00:00
ITA,7127,,PDSI,Partito Democratico Sociale Italiano,Italian Social Democratic Party,,1919,1926,10.9,1919,,https://en.wikipedia.org/wiki/Italian_Social_Democratic_Party,,,2019-06-15 10:26:28.974971+00:00,2021-03-09 13:32:10.828343+00:00
ITA,2422,,PE,Partito Economico,Economic Party,,1919,1924,1.5,1919,,https://en.wikipedia.org/wiki/Economic_Party_(Italy),,,2014-06-14 19:05:43.782806+00:00,2018-10-07 17:58:16.569923+00:00
ITA,7129,,PLD,Partito Liberale Democratico,Democratic Liberal Party,,1919,1926,15.9,1919,,https://en.wikipedia.org/wiki/Democratic_Liberal_Party_(Italy),,,2019-06-15 10:37:06.353938+00:00,2021-03-09 13:32:10.733874+00:00
ITA,1461,,PLI,Partito Liberale Italiano,Italian Liberal Party,,1922,1994,7.0,1963,,https://en.wikipedia.org/wiki/Italian_Liberal_Party,,,2012-12-29 10:57:12.929000+00:00,2020-03-08 17:02:19.048461+00:00
ITA,684,,PMP,Partito Monarchico Popolare,Popular Monarchist Party,,1954,1958,2.6,1958,,https://en.wikipedia.org/wiki/People%27s_Monarchist_Party_(Italy),,,2012-12-29 10:54:35.477000+00:00,2023-02-12 11:00:02.696863+00:00
ITA,4069,,PNF,Partito nazionale fascista,National Fascist Party,,1921,1943,60.1,1924,,https://en.wikipedia.org/wiki/National_Fascist_Party,,,2015-09-17 14:50:28.028795+00:00,2020-03-08 17:18:20.834407+00:00
ITA,773,,PNM,Partito Nazionale Monarchico,Monarchist National Party,,1946,1958,6.9,1953,,https://en.wikipedia.org/wiki/Monarchist_National_Party,,,2012-12-29 10:54:52.920000+00:00,2018-07-07 20:05:44.110741+00:00
ITA,939,,PNP,Partito Nazionale Pensionati,National Pensioners' Party,,1983,1983,1.4,1983,,,,,2012-12-29 10:55:26.070000+00:00,2019-10-23 19:59:00.800039+00:00
ITA,772,,PP,Partito Pensionati,Pensioners' Party,,1987,,1.2,2004,,https://en.wikipedia.org/wiki/Pensioners%27_Party_%28Italy%29,,,2012-12-29 10:54:52.731000+00:00,2018-07-07 20:05:46.414083+00:00
ITA,1701,,PPI,Partito Popolare Italiano,Italian People's Party,,1994,2001,15.7,1994,,https://en.wikipedia.org/wiki/Italian_People%27s_Party_%281994%29,,,2012-12-29 10:58:03.104000+00:00,2018-07-07 20:05:40.546373+00:00
ITA,2418,,PPI,Partito Popolare Italiano,Italian People's Party,,1919,1926,20.7,1921,,https://en.wikipedia.org/wiki/Italian_People%27s_Party_%281919%29,,,2014-06-14 18:58:52.724194+00:00,2018-07-07 20:05:40.294635+00:00
ITA,2419,,PRI,Partito Radicale Italiano / Partito Radicale storico,Italian Radical Party / Historical Radical Party,,1904,1922,2.5,1919,,"https://en.wikipedia.org/wiki/Radical_Party_%28Italy,_1877%29",,,2014-06-14 18:59:41.893673+00:00,2020-03-08 17:22:23.209075+00:00
ITA,394,,PRI,Partito Repubblicano Italiano,Italian Republican Party,,1895,,6.2,1900,,https://en.wikipedia.org/wiki/Italian_Republican_Party,,,2012-12-29 10:53:39.197000+00:00,2020-03-06 11:39:27.677490+00:00
ITA,877,,PSA,Partito Sardo d'Azione,Sardinian Action Party,,1921,,0.4,1987,,https://en.wikipedia.org/wiki/Sardinian_Action_Party,,,2012-12-29 10:55:13.295000+00:00,2018-07-07 20:05:48.959169+00:00
ITA,1126,,PSDI,Partito Socialista Democratico Italiano,Italian Democratic Socialist Party,,1947,1998,7.1,1948,,https://en.wikipedia.org/wiki/Italian_Democratic_Socialist_Party,,,2012-12-29 10:56:04.225000+00:00,2018-07-14 12:21:17.773058+00:00
ITA,1505,,PSUP,Partito Socialista di Unità Proletaria,Socialist Party of Proletarian Unity,,1968,1972,4.5,1968,,https://en.wikipedia.org/wiki/Italian_Socialist_Party_of_Proletarian_Unity,,,2012-12-29 10:57:22.339000+00:00,2018-07-07 20:05:49.830302+00:00
ITA,742,,PSI,Partito Socialista Italiano,Italian Socialist Party,,1892,1994,20.7,1946,,https://en.wikipedia.org/wiki/Italian_Socialist_Party,,,2012-12-29 10:54:46.827000+00:00,2018-11-18 13:42:46.456177+00:00
ITA,2420,,PSRI,Partito Socialista Riformista Italiano,Italian Reformist Socialist Party,,1912,1924,3.9,1913,,https://en.wikipedia.org/wiki/Italian_Reformist_Socialist_Party,,,2014-06-14 19:00:42.077028+00:00,2018-10-07 18:37:29.238592+00:00
ITA,1218,,PSU,Partito Socialista Unificato,Unified Socialist Party,,1966,1968,14.5,1968,,https://en.wikipedia.org/wiki/Unified_Socialist_Party_(Italy),,,2012-12-29 10:56:23.044000+00:00,2018-07-07 20:05:51.666093+00:00
ITA,6407,,PSU,Partito Socialista Unitario,Unitary Socialist Party (1922),,1922,1930,5.9,1924,,"https://en.wikipedia.org/wiki/Unitary_Socialist_Party_(Italy,_1922)",,,2018-11-18 14:00:20.212947+00:00,2018-11-18 14:00:20.213002+00:00
ITA,203,,PI,Patto per l'Italia,Pact for Italy,,1994,1994,4.7,1994,,,,,2012-12-29 10:53:03.762000+00:00,2015-11-07 21:00:00.678841+00:00
ITA,688,,PS,Patto Segni,Segni Pact,,1994,1999,2.3,1994,,https://en.wikipedia.org/wiki/Patto_Segni,,,2012-12-29 10:54:36.295000+00:00,2018-07-07 20:05:49.207991+00:00
ITA,6155,,+E,Più Europa,More Europe,+Europa,2017,,2.8,2018,,https://en.wikipedia.org/wiki/More_Europe,,,2018-09-10 18:15:15.319162+00:00,2018-09-10 18:15:15.319222+00:00
ITA,1519,,PdL,Polo delle Libertà,Pole of Freedoms,,1994,1995,22.8,1994,,https://en.wikipedia.org/wiki/Pole_of_Freedoms,,,2012-12-29 10:57:25.302000+00:00,2019-11-21 22:04:19.474524+00:00
ITA,8649,,LDP,Polo Liberal Democratic,Liberal Democratic Pole,,1994,2010,0.3,1994,,https://en.wikipedia.org/wiki/Liberal_Democratic_Pole,2 seats in 1994,,2020-12-16 11:22:57.820641+00:00,2021-03-12 18:33:51.056152+00:00
ITA,8052,,PL,Polo per le Libertà,Pole for Freedoms,,1996,2001,42.1,1996,,https://en.wikipedia.org/wiki/Pole_for_Freedoms,,,2019-11-21 22:02:06.738032+00:00,2019-11-21 22:02:06.738095+00:00
ITA,8055,,PpP,Popolari per Prodi,Popular Party for Prodi,,1996,1996,6.8,1996,,https://en.wikipedia.org/wiki/Populars_for_Prodi,,,2019-11-21 22:40:49.893274+00:00,2019-11-21 22:40:49.893324+00:00
ITA,8247,,PaP,Potere al Popolo,Power to the People,,2017,,1.1,2018,,https://en.wikipedia.org/wiki/Power_to_the_People_(Italy),,,2020-03-21 23:07:36.884923+00:00,2020-03-21 23:07:36.884985+00:00
ITA,1449,,R,Radicali,Radicals,,1976,1989,3.5,1979,,https://en.wikipedia.org/wiki/Radical_Party_(Italy),,,2012-12-29 10:57:10.435000+00:00,2018-07-14 12:21:11.126605+00:00
ITA,8248,,RI,Radicali Italiani,Italian Radicals,,2001,,2.6,2006,,,,,2020-03-21 23:10:06.716627+00:00,2020-03-21 23:10:06.716691+00:00
ITA,259,,RiI,Rinnovamento Italiano,Italian Renewal,,1996,2002,4.3,1996,,https://en.wikipedia.org/wiki/Italian_Renewal,,,2012-12-29 10:53:14.112000+00:00,2019-11-21 22:43:13.618000+00:00
ITA,2277,,RC,Rivoluzione Civile,Civil Revolution,,2013,,2.2,2013,,https://en.wikipedia.org/wiki/Civil_Revolution,,,2014-05-16 21:23:31.195777+00:00,2018-07-07 20:05:31.923403+00:00
ITA,1711,,RnP,Rosa nel Pugno,Rose in the Fist,,2006,,2.5,2006,,,,,2012-12-29 10:58:05.803000+00:00,2015-11-07 21:00:00.747125+00:00
ITA,2281,,SC,Scelta Civica,Civic Choice,,2013,,8.3,2013,,https://en.wikipedia.org/wiki/Civic_Choice,,,2014-05-16 21:24:20.175970+00:00,2021-03-26 16:01:46.235380+00:00
ITA,7132,,D-Left,Sinistra dissidente,Dissident Left,,1877,1887,19.7,1880,,https://en.wikipedia.org/wiki/Dissident_Left,,,2019-06-15 11:09:13.967453+00:00,2021-03-09 13:32:10.751560+00:00
ITA,7031,,SEL,Sinistra Ecologia Libertà,Left Ecology Freedom,,2009,2016,3.2,2013,,https://en.wikipedia.org/wiki/Left_Ecology_Freedom,,,2019-05-03 12:00:39.155528+00:00,2019-05-03 12:00:39.155567+00:00
ITA,1212,,SI,Sinistra Italiana,Italian Left,,2009,,3.2,2013,,https://en.wikipedia.org/wiki/Italian_Left,,,2012-12-29 10:56:21.924000+00:00,2019-06-15 11:12:59.865109+00:00
ITA,7130,,Left,Sinistra storica,Historical Left,,1849,1913,64.3,1897,,https://en.wikipedia.org/wiki/Historical_Left,,,2019-06-15 10:50:10.658141+00:00,2021-03-09 13:32:10.778190+00:00
ITA,750,,SDI,Socialisti Democratici Italiani,Italian Democrat Socialists,,1999,2006,1.1,2008,,https://en.wikipedia.org/wiki/Italian_Democratic_Socialists,,,2012-12-29 10:54:48.469000+00:00,2018-07-07 20:05:39.770986+00:00
ITA,7009,,SI,Socialisti Italiani,Italian Socialists,,1994,1998,,,,https://en.wikipedia.org/wiki/Italian_Socialists,part of Italian Renewal in 1996,,2019-04-28 18:54:50.827424+00:00,2019-04-28 18:54:50.827477+00:00
ITA,1369,,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,,1948,,0.6,1994,,https://en.wikipedia.org/wiki/South_Tyrolean_People%27s_Party,,,2012-12-29 10:56:53.734000+00:00,2018-07-07 20:05:50.177541+00:00
ITA,1758,,UDC,Unione dei Democratici Cristiani e Democratici di Centro,Union of Christian and Centre Democrats,,2002,,6.8,2006,,https://en.wikipedia.org/wiki/Democrats%27_Centre_Union,,,2012-12-29 10:58:15.870000+00:00,2018-07-07 20:05:52.103494+00:00
ITA,734,,UDR,Unione dei democratici per la repubblica,Union of republican democrats,,1996,1999,4.9,1996,,https://en.wikipedia.org/wiki/Democratic_Union_for_the_Republic,31 seats in 1996,,2012-12-29 10:54:45.339000+00:00,2018-10-07 18:58:46.209060+00:00
ITA,445,,UdCe,Unione Democratica di Centro,Democratic Union of the Centre,,1993,1998,0.6,1994,,https://en.wikipedia.org/wiki/Union_of_the_Centre_(historical),"1994 – 4
2018
Cabinets —
4 seats in 1994 and member of Berlusconi I",,2012-12-29 10:53:48.771000+00:00,2018-10-07 17:55:45.591020+00:00
ITA,1464,,UDN,Unione Democratica Nazionale,National Democratic Union,,1946,1946,6.8,1946,,https://en.wikipedia.org/wiki/National_Democratic_Union_%28Italy%29,,,2012-12-29 10:57:13.602000+00:00,2018-07-07 20:05:45.047227+00:00
ITA,115,,UDEUR,Unione Democratici per l'Europa,Union of Democrats for Europe,,1999,2006,1.4,2006,,https://en.wikipedia.org/wiki/UDEUR_Populars,,,2012-12-29 10:52:47.415000+00:00,2018-07-07 20:05:52.348499+00:00
ITA,201,,UdC,Unione di Centro,Union of the Centre,,2008,,6.8,2006,,https://en.wikipedia.org/wiki/Union_of_the_Centre_(2002),,,2012-12-29 10:53:03.404000+00:00,2018-07-05 07:22:22.514656+00:00
ITA,2424,,UECI,Unione Elettorale Cattolica Italiana,Italian Catholic Electoral Union,,1906,1919,4.2,1913,,https://en.wikipedia.org/wiki/Italian_Catholic_Electoral_Union,,,2014-06-14 19:09:53.998118+00:00,2018-10-07 19:15:21.548995+00:00
ITA,7128,,UL,Unione Liberale,Liberal Union,,1913,1922,47.6,1913,,https://en.wikipedia.org/wiki/Liberal_Union_(Italy),,,2019-06-15 10:34:53.196505+00:00,2021-03-09 13:32:10.845759+00:00
ITA,548,,UV,Union Valdôtaine,Valdotanian Union,,1945,,0.1,1987,,https://en.wikipedia.org/wiki/Valdotanian_Union,,,2012-12-29 10:54:08.668000+00:00,2023-05-12 22:48:02.250562+00:00
ITA,6242,,VdA,Vallée d’Aoste,Aosta Valley,,1992,,0.2,1994,,https://en.wikipedia.org/wiki/Aosta_Valley_(political_coalition),1 seat in parliament and 1 seat in Senate regularly,,2018-10-07 19:09:54.899339+00:00,2018-10-07 19:09:54.899393+00:00
ITA,99,,VA,Verdi Arcobaleno,Rainbow Greens,,1989,1989,2.4,1989,,https://en.wikipedia.org/wiki/Rainbow_Greens,,,2012-12-29 10:52:44.520000+00:00,2018-10-07 18:45:31.684831+00:00
ITA,3956,15,ally,alliance,alliance,,1750,,,,,,,,2015-09-09 13:49:38.149699+00:00,2022-12-16 10:56:22.048880+00:00
ITA,3038,12,tech,technical,technical,,1750,,,,,,,,2014-09-05 07:46:42.245682+00:00,2022-12-16 10:56:22.038055+00:00
ITA,2415,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2014-06-14 18:41:43.954518+00:00,2022-12-16 10:56:22.029329+00:00
ITA,2742,10,unknown,unknown,unknown,,1750,,,,,,,,2014-07-07 14:01:46.737595+00:00,2022-12-16 10:56:22.020812+00:00
ITA,2741,8,indep,independent,independent,,1750,,,,,,,,2014-07-07 14:01:46.694778+00:00,2022-12-16 10:56:22.012514+00:00
